Title_id,duration,gross,movie_title,num_voted_users,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,imdb_score
tt0805564,106,5949693,Lars and the Real Girl ,114762,in love with an inanimate object|internet|introvert|psychologist|sex doll,299,English,USA,PG-13,12000000,7.4
tt0914798,94,9030581,The Boy in the Striped Pajamas ,132386,boy|fence|jew|nazis|poison gas,398,English,UK,PG-13,12500000,7.8
tt0168629,140,4157491,Dancer in the Dark ,79330,ends with quotation|execution|factory|women's prison|year 1964,690,English,Denmark,R,12800000,8
tt0119843,132,1508689,Oscar and Lucinda ,5648,australia|church|glass|inheritance|wager,50,English,USA,R,16000000,6.7
tt0116378,99,1227324,The Funeral ,6921,1930s|madness|murder|new york city|violence,48,English,USA,R,12500000,6.6
tt1294213,90,4360548,Solitary Man ,13371,aging|hdtv|high definition television|love|marriage,60,English,USA,R,15000000,6.4
tt0985694,105,26589953,Machete ,165792,machete|mexican|mexico|priest|texas,392,English,USA,R,10500000,6.7
tt1194417,108,1039869,Casino Jack ,14757,corruption|lobbyist|murder|washington d.c.|washington d.c. lobbyist,51,English,Canada,R,15000000,6.2
tt0095489,69,48092846,The Land Before Time ,61753,brontosaurus|classical music|dinosaur|dinosaur feature|earthquake,133,English,USA,G,12500000,7.3
tt0386064,148,1110186,Tae Guk Gi: The Brotherhood of War ,31943,1950s|archeologist|korea|korean war|soldier,224,Korean,South Korea,R,12800000,8.1
tt0473102,118,1089445,The Perfect Game ,2676,baseball movie|little league|little league baseball|mexico|three word title,33,English,Canada,PG,12500000,7
tt0070047,132,204565000,The Exorcist ,284252,demonic possession|exorcism|exorcist|loss of innocence|priest,1058,English,USA,R,8000000,8
tt0073195,130,260000000,Jaws ,412454,beach|blockbuster|fishing|great white shark|shark,962,English,USA,PG,8000000,8
tt0163651,95,101736215,American Pie ,315549,1990s|first love|milf|prom|virginity,789,English,USA,R,11000000,7
tt1816518,80,71442,Ernest & Celestine ,12029,bear|dentist|friendship|mouse|prejudice,32,French,France,PG,9600000,7.9
tt0091129,94,79817937,The Golden Child ,39798,boy|child|chosen one|demon|detective,69,English,USA,PG-13,25000000,5.9
tt1621045,122,91547205,Think Like a Man ,34579,advice|black romance|hip hop|reading a book|sex scene,62,English,USA,PG-13,12000000,6.6
tt0303714,102,75074950,Barbershop ,22147,barber|barbershop|blaxploitation|loan shark|theft,156,English,USA,PG-13,12000000,6.3
tt0084726,116,78900000,Star Trek II: The Wrath of Khan ,91414,jamming communications|planet|space station|taunt|trap,359,English,USA,PG,11000000,7.7
tt0109040,78,72217000,Ace Ventura: Pet Detective ,216486,detective|dolphin|mascot|nudity|stupidity,242,English,USA,PG-13,12000000,6.9
tt0086567,114,79568000,WarGames ,71842,computer|game|high school|norad|teenager,152,English,USA,PG,12000000,7.1
tt0090329,112,65500000,Witness ,66966,amish|love|murder|police|train,175,English,USA,R,12000000,7.4
tt1591479,110,70011073,Act of Valor ,57996,mission|navy seal|terrorist|torture|valor,349,English,USA,R,12000000,6.5
tt0462590,104,65269010,Step Up ,90938,dance|dancer|school|showcase|student,271,English,USA,PG-13,12000000,6.5
tt0115641,81,63071133,Beavis and Butt-Head Do America ,42892,beavis and butt head|fbi|score|television|television set,154,English,USA,PG-13,12000000,6.8
tt0119396,154,39647595,Jackie Brown ,239540,arms dealer|atf|bail|money|multiple perspectives,462,English,USA,R,12000000,7.5
tt0481536,102,38087366,Harold & Kumar Escape from Guantanamo Bay ,113918,bong|escape|ex girlfriend|guantanamo bay|texas,165,English,USA,R,12000000,6.6
tt1706593,89,64572496,Chronicle ,204327,found footage|high school|subjective camera|teen angst|troubled teen,471,English,USA,PG-13,12000000,7.1
tt0086619,132,30400000,Yentl ,9503,love|study|talmud|wedding|yeshiva,68,English,UK,PG,12000000,6.6
tt0081633,103,42365600,Time Bandits ,45890,cult director|dwarf|robin hood|satire|treasure,177,English,UK,PG,5000000,7
tt0275022,93,37188667,Crossroads ,34219,audition|friendship|graduation|high school graduation|love,578,English,USA,PG-13,12000000,3.3
tt1636826,93,54724272,Project X ,157051,birthday party|high school|high school senior|millennial generation|party,261,English,USA,R,12000000,6.7
tt0066206,172,,Patton ,76398,allies|dead soldier|destiny|general|tank,258,English,USA,GP,12000000,8
tt0265459,96,31597131,One Hour Photo ,97938,insanity|photo lab|photo shop|photography|voyeur,605,English,USA,R,12000000,6.8
tt1082868,89,31691811,Quarantine ,57446,apartment building|found footage|television|trapped|virus,369,English,USA,R,12000000,6
tt0406759,92,31397498,The Eye ,44130,cellular memory|eye|eye transplant|seeing dead people|violinist,156,English,USA,PG-13,12000000,5.4
tt0359517,97,31179516,Johnson Family Vacation ,5928,cross country|cross country trip|highway travel|on the road|road movie,49,English,USA,PG-13,12000000,4.3
tt0278488,93,31155435,How High ,42644,college|drugs|harvard|pot|smoke,102,English,USA,R,12000000,6.2
tt0104940,89,27281507,The Muppet Christmas Carol ,33850,christmas|christmas eve|miser|muppet|scrooge,147,English,USA,G,12000000,7.7
tt0381061,144,167007184,Casino Royale ,470501,casino|espionage|free running|james bond|terrorist,2301,English,UK,PG-13,150000000,8
tt0120679,123,25776062,Frida ,61651,art|bisexual|marriage|pain|revolutionary,271,English,USA,R,12000000,7.4
tt2215719,93,25240988,Katy Perry: Part of Me ,12383,female protagonist|reference to britney spears|singer|song|world tour,50,English,USA,PG,12000000,5.9
tt2582846,133,124868837,The Fault in Our Stars ,249688,cancer|falling in love|friendship|novel|teenager,548,English,USA,PG-13,12000000,7.8
tt0128442,121,22905674,Rounders ,121676,breasts|cult film|loan shark|poker|reference to christy turlington,290,English,USA,R,12000000,7.4
tt2784678,102,25277561,Top Five ,21672,bare breasts|celebrity|in medias res|reference to planet of the apes|sex talk,93,English,USA,R,12000000,6.5
tt0079758,102,,Prophecy ,3000,cabin|monster|monster movie|paper mill|pollution,75,English,USA,PG,12000000,5.4
tt0164181,99,21133087,Stir of Echoes ,62468,disappearance|hearing voices|hypnosis|post hypnotic suggestion|seeing a ghost,374,English,USA,R,12000000,7
tt1442449,55,,Spartacus: War of the Damned ,173172,female frontal nudity|female full frontal nudity|gladiator|group sex|slave girl,302,English,USA,TV-MA,,8.6
tt2431286,98,37707719,Philomena ,76094,catholic|convent|gay love|gay relationship|irish adoption board,233,English,UK,PG-13,12000000,7.6
tt0365885,118,18761993,The Upside of Anger ,19007,anger|baseball|drinking|radio|secretary,219,English,USA,R,9000000,6.9
tt0077269,125,,The Boys from Brazil ,20660,1970s|jew|nazi|nazi hunter|paraguay,123,English,UK,R,12000000,7
tt0429591,104,18595716,Aquamarine ,30462,beach|love|mermaid|storm|swimming,150,English,USA,PG,12000000,5.3
tt3622592,109,31990064,Paper Towns ,63390,based on novel|female neighbor|friendship|travel|trip,160,English,USA,PG-13,12000000,6.4
tt0332712,86,17321573,My Baby's Daddy ,3119,animal costume|break up|fatherhood|rapper|talking baby,18,English,USA,PG-13,,4.5
tt1821549,115,17613460,Nebraska ,91082,aging|billings montana|lincoln nebraska|nebraska|pickup truck,274,English,USA,R,12000000,7.8
tt0114608,92,21088568,Tales from the Crypt: Demon Knight ,16646,blood|blood of christ|demon|key|loud sex,104,English,USA,R,13000000,6.7
tt0273799,91,17292381,Max Keeble's Big Move ,5794,bully|moving|principal|revenge|school,69,English,USA,PG,12000000,5.3
tt1625346,94,16300302,Young Adult ,64682,car damage|computer printer|female band|fingernail polish|narcissism,203,English,USA,R,12000000,6.3
tt0479884,93,27829874,Crank ,196422,assassin|cult film|doctor|heart|poison,444,English,USA,R,12000000,7
tt0119326,93,13960203,How to Be a Player ,2301,breaking the fourth wall|doorman|friend|party|sex,15,English,USA,R,,5.3
tt0120722,100,12902790,Living Out Loud ,4052,brooklyn bridge|divorce|female protagonist|female star appears nude|lingerie slip,88,English,USA,R,12000000,6.6
tt1407061,100,21520719,Just Wright ,10103,basketball|basketball player|nba|physical therapist|therapist,36,English,USA,PG,,5.8
tt1084950,113,12796277,Rachel Getting Married ,41226,12 step program|friend|maid of honor|tears|wedding,281,English,USA,R,,6.7
tt0082934,122,,The Postman Always Rings Twice ,16764,adultery|drifter|lunch wagon|murder|neo noir,48,English,USA,R,12000000,6.6
tt0335119,100,11634362,Girl with a Pearl Earring ,60171,17th century|girl|maid|painter|painting,296,English,UK,PG-13,,7
tt0082096,293,11433134,Das Boot ,168203,duty|submarine|submarine movie|tension|u boat,426,German,West Germany,R,14000000,8.4
tt0318974,137,22406362,The Alamo ,16832,army|dictator|general|texan|texas,267,English,USA,PG-13,107000000,6
tt0279781,93,10198766,Sorority Boys ,12007,college|cruise|drag|female armpit hair|sorority,105,English,USA,R,12000000,5.4
tt2194499,123,15294553,About Time ,202341,boyfriend girlfriend relationship|lingerie slip|time travel|time travel romance|wedding,391,English,UK,R,12000000,7.8
tt0385004,119,11041228,House of Flying Daggers ,92295,flying|flying dagger|government|police|secret,420,Mandarin,China,PG-13,100000000,7.6
tt1764183,107,7918283,Arbitrage ,41574,accidental death|dead woman|dead woman with eyes open|death of mistress|manager,145,English,USA,R,12000000,6.6
tt2436386,106,22331028,Project Almanac ,57349,found footage|teenager|time machine|time travel|video footage,177,English,USA,PG-13,12000000,6.4
tt1042877,109,8134217,Cadillac Records ,15412,1950s|jazz|jazz music|sex|title directed by female,90,English,USA,R,12000000,7
tt0156323,81,6982680,Screwed ,6965,chauffeur|disorganized crime|dog|ransom|slapstick,69,English,USA,PG-13,10000000,5.7
tt0106950,95,6739141,Fortress ,23383,escape|future|population control|prison|prisoner,68,English,Australia,R,8000000,5.9
tt0470765,86,5542025,For Your Consideration ,12197,actor|internet|make up|publicist|purim,150,English,USA,PG-13,12000000,6.3
tt0120533,113,5032496,Celebrity ,20576,celebrity|journalist|lesbian kiss|strong female character|tv producer,161,English,USA,R,12000000,6.3
tt0439289,122,6754898,Running with Scissors ,20000,alcoholic|fame|therapist|writer|writing,188,English,USA,R,12000000,6.2
tt0339034,90,4922166,From Justin to Kelly ,23606,bar|florida|love|spring break|waitress,304,English,USA,PG,12000000,2.1
tt0116414,108,4903000,Girl 6 ,4961,actress|neighbor|phone sex|queens new york city|sex addiction,33,English,USA,R,12000000,5
tt0199626,113,4717455,In the Cut ,18632,blow job|female rear nudity|female removes her clothes|oral sex|three of spades tattoo,354,English,Australia,R,12000000,5.3
tt1103275,110,3148482,Two Lovers ,29613,jewish|love|married man|neighbor|photograph,98,English,USA,R,12000000,7.1
tt0253200,109,2326407,Last Orders ,5016,ashes|butcher|friend|friendship|memory,99,English,UK,R,12000000,7
tt0468492,110,2201412,The Host ,68883,daughter|han river|monster|river|seoul,279,Korean,South Korea,R,12215500000,7
tt0082958,100,,The Pursuit of D.B. Cooper ,763,escape|jumping from an airplane|money|parachute|ransom,10,English,USA,PG,12000000,5.7
tt0129332,101,2060953,Ravenous ,29990,based on true story|cannibalism|captain|mexican american war|u.s. frontier,316,English,Czech Republic,R,12000000,7.1
tt0423977,97,3950294,Charlie Bartlett ,56654,drugs|high school|prescription drugs|private school|student,124,English,USA,R,12000000,7
tt2358891,172,2835886,The Great Beauty ,55516,genitalia|male frontal nudity|male nudity|old age|party,124,Italian,Italy,Not Rated,9200000,7.7
tt0238924,104,1779284,The Dangerous Lives of Altar Boys ,12047,book|boy|catholic|comic book|friend,122,English,USA,R,12000000,7.1
tt1682180,99,1702277,Stoker ,84620,death|hitchcockian|psychopath|sociopath|vomiting,235,English,UK,R,12000000,6.8
tt0212712,129,261481,2046 ,41496,number in title|train|woman slaps a man|woman slaps man|written by director,210,Cantonese,Hong Kong,R,12000000,7.5
tt0804505,91,1506998,Married Life ,8014,bachelor|best friend|divorce|poison|widow,50,English,USA,PG-13,12000000,6.3
tt0361715,100,860002,Duma ,6454,africa|bed|boy|cheetah|south africa,43,English,USA,PG,12000000,7.3
tt1235796,111,548934,Ondine ,16863,celtic mythology|cottage|fisherman|irish|selkie,57,English,Ireland,PG-13,12000000,6.8
tt0222851,114,447750,Brother ,18520,gang|gangster|subjective camera|written and directed by cast member|yakuza,133,English,USA,R,10000000,7.2
tt0271259,86,333976,Welcome to Collinwood ,12559,boxing knockout|heist|implied sex|keys|prison,90,English,USA,R,12000000,6.4
tt0118901,107,141853,Critical Care ,1427,half sister|hospital|latex gloves|medicine|nun,12,English,Australia,R,12000000,6
tt0815178,90,303439,The Life Before Her Eyes ,12125,best friend|nonlinear timeline|school shooting|self sacrifice|shooting,78,English,USA,R,8000000,6.4
tt1730687,103,793352,Darling Companion ,2551,dog|marriage|search|wedding|woods,25,English,USA,PG-13,,5.1
tt0399095,120,214202,Trade ,14831,friend|girl|mexico city|new jersey|sex,75,English,Germany,R,12000000,7.5
tt0367082,134,195888,Fateless ,5603,bus|death|gay slur|hatred|jewish,45,Hungarian,Hungary,R,2500000000,7.1
tt0120618,110,175370,Breakfast of Champions ,6884,breakfast|manitoba|science fiction writer|suicide|writer,133,English,USA,R,12000000,4.6
tt1428556,95,190666,"A Woman, a Gun and a Noodle Shop ",2410,betrayal|husband wife relationship|murder|noodles|salary,20,Mandarin,China,R,,5.7
tt0284978,95,,Cypher ,27052,brainwashing|corporate espionage|spy|suburb|surprise ending,124,English,USA,R,7500000,6.8
tt1124052,132,119922,City of Life and Death ,8429,atrocity|battle|chinese|horseback riding|martial arts,62,Mandarin,China,R,12000000,7.7
tt2224026,94,177343675,Home ,70133,alien friendship|alien invasion|australia|flying car|mother daughter relationship,214,English,USA,PG,135000000,6.7
tt1876517,89,,Legend of Kung Fu Rabbit ,408,anthropomorphic animal|china|furry|rabbit,12,Mandarin,China,PG,,3.2
tt1477109,138,,Space Battleship Yamato ,4899,alien|battleship|message|radiation|yamato,49,Japanese,Japan,TV-14,12000000,6.1
tt1486193,113,17149,5 Days of War ,12128,cameraman|epic battle|journalist|south ossetia|street shootout,61,English,Georgia,R,20000000,5.6
tt1187064,99,,Triangle ,64423,deja vu|lost at sea|ship|time loop|trapped in a time loop,293,English,UK,R,12000000,6.9
tt3453052,111,14616,10 Days in a Madhouse ,314,,10,English,USA,R,12000000,7.5
tt1929263,99,91443253,Heaven Is for Real ,21034,based on true story|christ|christian|near death experience|pastor,153,English,USA,PG,12000000,5.8
tt0208092,104,30093107,Snatch ,600996,boxer|boxing|diamond|fight|gypsy,726,English,UK,R,6000000,8.3
tt2598580,89,,Dancin' It's On ,105,,7,English,USA,PG,12000000,2.8
tt0098084,103,57469179,Pet Sematary ,63855,cat|cemetery|maine|secret|woods,248,English,USA,R,11500000,6.6
tt0107474,134,48856,Madadayo ,3466,air raid|beer|birthday|japan|professor,40,Japanese,Japan,,11900000,7.5
tt1034302,100,,The Cry of the Owl ,3737,isolated house|promotion|river|small town|stalking,27,English,UK,R,11500000,6
tt3682770,130,,A Tale of Three Cities ,117,,6,Chinese,China,,12000000,6.2
tt0087363,106,148170000,Gremlins ,142293,bright light|midnight|pet|small town|water,245,English,USA,PG,11000000,7.2
tt0076759,125,460935665,Star Wars: Episode IV - A New Hope ,911097,death star|empire|galactic war|princess|rebellion,1470,English,USA,PG,11000000,8.7
tt1860213,109,35537564,Dirty Grandpa ,49671,female removes her clothes|fondling|voyeur|voyeurism|white panties,166,English,USA,R,11500000,6
tt0059113,200,111722000,Doctor Zhivago ,55816,bolshevik|poet|poetry|russia|russian revolution,255,English,USA,PG-13,11000000,8
tt1921149,114,10230,Trash ,14437,bible|key|poverty|slum|wallet,26,Portuguese,UK,R,,7.2
tt0962726,112,90556401,High School Musical 3: Senior Year ,43795,basketball|curtain call|graduation|high school|high school senior,171,English,USA,G,11000000,4.5
tt0964517,116,93571803,The Fighter ,275869,boxer|boxing|boxing match|crack cocaine|lowell massachusetts,389,English,USA,R,25000000,7.9
tt0493430,92,72755517,Jackass Number Two ,56595,blindfold|male frontal nudity|male rear nudity|pubic hair|vomiting,196,English,USA,R,,7.1
tt0104952,120,52929168,My Cousin Vinny ,82743,alabama|jail|judicial system|lawyer|trial,201,English,USA,R,11000000,7.5
tt1355630,107,50461335,If I Stay ,83893,car accident|coma|out of body experience|reference to the exploited|teenage girl,132,English,USA,PG-13,11000000,6.8
tt2968804,92,,Drive Hard ,3104,,33,English,Canada,Not Rated,12000000,4.3
tt0097815,107,49797148,Major League ,49007,cleveland indians|league|manager|owner|team,97,English,USA,R,11000000,7.2
tt0964587,100,,St. Trinian's ,18220,2000s|female protagonist|reward|school|st trinian's,102,English,UK,PG-13,13500000,5.8
tt0183649,81,46563158,Phone Booth ,207934,phone booth|publicist|single set production|sniper|sniper rifle,629,English,USA,R,13000000,7.1
tt0281358,101,41227069,A Walk to Remember ,162701,community service|love|punishment|school|student,962,English,USA,PG,11000000,7.4
tt0112818,122,39025000,Dead Man Walking ,73193,death|execution|nun|solitary confinement|visit,190,English,UK,R,11000000,7.6
tt0139134,97,38201895,Cruel Intentions ,149222,bet|revenge|seduction|virgin|wager,749,English,USA,R,10500000,6.9
tt1233227,92,27669413,Saw VI ,76207,deception|flash photography|game of death|jigsaw|pig mask,194,English,Canada,R,11000000,6
tt0082517,92,,History of the World: Part I ,36559,french revolution|old testament|part of an unfinished series|reference to john wayne|roman emperor,131,English,USA,R,11000000,6.9
tt0416212,110,37766350,The Secret Life of Bees ,19440,beekeeping|insect in title|racism|sister|south carolina,56,English,USA,PG-13,11000000,7.3
tt0250310,86,23978402,Corky Romano ,10966,fbi|mafia|mobster|undercover|veterinarian,100,English,USA,PG-13,11000000,4.6
tt0105217,91,21370057,Raising Cain ,9903,hitchcockian|long tracking shot|psychologist|psychology|wig,80,English,USA,R,12000000,6
tt0077531,145,,F.I.S.T. ,5561,1930s|driving through a gate|funeral|senator|trade union,35,English,USA,PG,11000000,6.4
tt0091276,100,4884663,Invaders from Mars ,5187,alien|boy|nurse|school|school nurse,64,English,USA,PG,12000000,5.5
tt2381111,111,38317535,Brooklyn ,73249,1950s|immigrant|irish|irish accent|torn between two worlds,212,English,UK,PG-13,11000000,7.5
tt0072684,184,,Barry Lyndon ,101627,18th century|england|rise and fall|rural setting|wealth,369,English,UK,PG,11000000,8.1
tt0253798,89,13903262,Out Cold ,14656,alaska|mountain|ski resort|snowboard|snowboarding,90,English,USA,PG-13,11000000,6.3
tt0213790,84,13592872,The Ladies Man ,10777,black pantyhose|female stockinged legs|pantyhose|radio|tattoo,79,English,USA,R,11000000,5.1
tt1441951,98,18381787,Quartet ,15684,divorced couple|opera|reference to giuseppe verdi|retirement|senility,126,English,UK,PG-13,11000000,6.8
tt0246989,95,13558739,Tomcats ,15427,box office flop|critically bashed|dominatrix|friend|money,121,English,USA,R,11000000,5.3
tt0264616,100,13103828,Frailty ,59982,demon|fbi|fbi agent|murder|religious fanatic,463,English,USA,R,11000000,7.3
tt2404425,109,33305037,Woman in Gold ,33856,art|jewish|justice|nazi|theft,147,English,UK,PG-13,11000000,7.3
tt0362269,118,10214647,Kinsey ,42689,professor|research|sex|sexuality|student,204,English,USA,R,11000000,7.1
tt0106308,88,11501093,Army of Darkness ,128850,army of the dead|battle|necronomicon|reluctant hero|skeleton soldier,604,English,USA,R,13000000,7.6
tt0240900,86,4814244,Slackers ,12437,blackmail|fall|love|nerd|scam,107,English,Canada,R,11000000,5.3
tt0108550,118,9170214,What's Eating Gilbert Grape ,171882,apostrophe in title|face slap|four word title|grocery store|police,292,English,USA,PG-13,11000000,7.8
tt0377992,125,4068087,The Visual Bible: The Gospel of John ,2164,1st century|based on the bible|miracle|religion|resurrection,74,English,Canada,PG-13,17000000,7.7
tt0383694,125,3753806,Vera Drake ,20307,1950s|miscarriage|neighbor|pregnancy|tailor,165,English,UK,R,11000000,7.7
tt0280720,94,3034181,The Guru ,13622,bollywood|illegal immigrant|live television|restaurant|waiter,128,English,UK,R,11000000,5.4
tt0114113,113,2832826,The Perez Family ,1761,immigration|love|political prisoner|reference to john wayne|title directed by female,19,English,USA,R,11000000,6.2
tt2042568,104,13214255,Inside Llewyn Davis ,96233,1960s|car hitting an animal|folk singer|friend|singer,313,English,USA,R,11000000,7.4
tt0184791,95,16017403,O ,17333,basketball|basketball player|boarding school|love|shakespeare's othello,153,English,USA,R,5000000,6.2
tt0102782,102,2807854,Return to the Blue Lagoon ,14129,baby|desert island|island|sequel|teenage girl,39,English,USA,PG-13,11000000,5.1
tt0066090,124,,The Molly Maguires ,2603,coal|detective|irish|irish immigrant|pennsylvania,36,English,USA,PG,11000000,6.9
tt0368222,105,540085,Romance & Cigarettes ,10052,anal sex|death|dream|poem|sex,69,English,USA,R,,6.3
tt0424908,104,352786,Copying Beethoven ,11132,music copyist|music student|musical composition|student|symphony,86,English,USA,PG-13,11000000,6.8
tt0084516,120,76600000,Poltergeist ,105448,ghost|haunted|haunting|house|paranormal investigator,321,English,USA,PG,10700000,7.4
tt1233192,111,,Brighton Rock ,5013,brighton|catholic|gang|prayer|waitress,59,English,UK,R,12000000,5.7
tt1132626,95,56729973,Saw V ,88529,blood splatter|jigsaw|nazi|serial killer|swastika tattoo,262,English,USA,R,10800000,5.8
tt0065895,96,,Machine Gun McCain ,618,casino|gang violence|robbery|suicide|violence,12,English,Italy,GP,,6.2
tt1592873,97,,LOL ,45144,best friend|girl in panties|high school|high school romance|pink panties,111,English,USA,PG-13,11000000,4.3
tt0382765,118,399879,Jindabyne ,5772,camp|fishing|fishing trip|river|town,115,English,Australia,R,15000000,6.4
tt0449999,193,3275443,Kabhi Alvida Naa Kehna ,13998,extramarital affair|fashion magazine editor|marriage|new york|teacher,264,Hindi,India,R,700000000,6
tt0122541,97,18535191,An Ideal Husband ,12980,bachelor|blackmail|character says i love you|flirting|social satire,132,English,UK,PG-13,14000000,6.9
tt1709143,98,23838,The Last Days on Mars ,28570,alien infection|astronaut|mars|mission|zombie,160,English,UK,R,7000000,5.5
tt0273517,103,22160085,Darkness ,16747,9 year old|blood|gramophone|house|missing children,349,English,USA,PG-13,10600000,5.4
tt0062622,161,56715371,2001: A Space Odyssey ,427357,ancient astronaut|famous line|message from outer space|monolith|star child,1736,English,UK,G,12000000,8.3
tt0083866,120,434949459,E.T. the Extra-Terrestrial ,281842,bicyclist|boy|doll|star wars reference|voice impersonation,515,English,USA,PG,10500000,7.9
tt0419843,97,11043445,In the Land of Women ,27689,actress|love|michigan|neighbor|writer,74,English,USA,PG-13,10000000,6.5
tt0313300,97,,The Blue Butterfly ,1337,butterfly|entomologist|morpho butterfly|rain|rain forest,28,English,Canada,PG,12500000,6.3
tt0108320,99,125169,There Goes My Baby ,859,high school|love|police|showdown|surfer,31,English,USA,R,10500000,6.4
tt4051832,24,,Lovesick ,2651,blond boy|chlamydia|list|male rear nudity|young couple,18,English,UK,,,7.9
tt1573072,144,1165104,Housefull ,8598,bad luck|casino|lie|mix up|stutter,43,Hindi,India,,,5.3
tt0473700,111,1066555,September Dawn ,2618,massacre|mormon|settler|utah|wagon train,111,,USA,R,11000000,5.8
tt1566501,145,5669081,For Greater Glory: The True Story of Cristiada ,3665,catholic|hanging|mexico|rebellion|soldier,57,Spanish,Mexico,R,10818775,6.6
tt3547740,106,,La Famille Bélier ,15060,audition|deaf|family relationships|love|singing,27,French,France,,11000000,7.4
tt0119217,126,138339411,Good Will Hunting ,604904,friend|genius|janitor|loss of wife|professor,682,English,USA,R,10000000,8.3
tt3658772,106,,Misconduct ,6935,black panties|lust|sexual attraction|voyeur|voyeurism,50,English,USA,R,11000000,5.3
tt0489270,121,80150343,Saw III ,142115,brutality|female full frontal nudity|female nudity|torture|trap,614,English,USA,R,10000000,6.2
tt0083131,117,85300000,Stripes ,48629,army|boot camp|breasts|graduation|rescue,134,English,USA,R,10000000,6.9
tt0204946,98,68353550,Bring It On ,70141,championship|cheerleading|high school|teen comedy|teenage romance,385,English,USA,PG-13,10000000,5.9
tt4094724,109,78845130,The Purge: Election Year ,17596,cathedral|minister|presidential election|reference to george washington|ritual sacrifice,94,English,France,R,10000000,6.1
tt0160862,95,63319509,She's All That ,67115,bet|friend|high school|prom|prom queen,389,English,USA,PG-13,10000000,5.8
tt0929632,109,47536959,Precious ,86956,abuse|african american lesbian|lesbian|lesbian couple|school,275,English,USA,R,10000000,7.3
tt0890870,96,63270259,Saw IV ,111087,detective|fbi|rape|rapist|serial rapist,319,English,USA,R,10000000,5.9
tt0375210,101,55865715,White Noise ,41763,architect|grave|obsession|river|voice,403,English,UK,PG-13,10000000,5.5
tt0455612,107,63231524,Madea's Family Reunion ,8962,cross dressing|family reunion|madea series|reflective|sister sister relationship,137,English,USA,PG-13,6000000,5
tt0090863,119,52293982,The Color of Money ,57831,hustler|losing|pool|pool player|tournament,115,English,USA,R,13800000,7
tt0056197,178,,The Longest Day ,43270,allies|d day|invasion|normandy|world war two,192,English,USA,G,10000000,7.8
tt0104868,100,50752337,The Mighty Ducks ,44502,coach|hockey team|lawyer|respect|team,46,English,USA,PG,10000000,6.4
tt0391198,98,110175871,The Grudge ,115050,american|curse|japan|nurse|rage,911,English,USA,PG-13,10000000,5.9
tt0116483,92,38624000,Happy Gilmore ,156143,golf|golf ball|golfer|grandmother's house|tournament,289,English,USA,PG-13,12000000,7
tt0263488,90,37470017,Jeepers Creepers ,86890,demon|gore|record player|tattoo|wings,985,English,Germany,R,10000000,6.1
tt0096928,90,40485039,Bill & Ted's Excellent Adventure ,85362,failing student|high school|payphone|teenager|telephone booth,181,English,USA,PG,10000000,6.9
tt0063385,153,16800000,Oliver! ,25303,abuse|child|orphan|orphanage|pickpocket,138,English,UK,G,10000000,7.5
tt1412386,124,46377022,The Best Exotic Marigold Hotel ,75306,hotel|india|marigold|retiree|retirement,266,English,UK,PG-13,10000000,7.3
tt0265632,82,36696761,Recess: School's Out ,6808,friend|principal|summer|summer camp|summer vacation,38,English,USA,G,23000000,6.5
tt0089530,107,36200000,Mad Max Beyond Thunderdome ,101840,arena|desert|fight|mad max|post apocalypse,193,English,Australia,PG-13,12305523,6.2
tt0088944,75,,Commando ,111649,body count|dictator|jumping from an airplane|knife fight|one man army,437,English,USA,R,10000000,6.7
tt3882082,97,35794166,The Boy ,35654,animate doll|doll|england|nanny|surprise ending,155,English,USA,PG-13,10000000,6
tt1314655,80,33583175,Devil ,104089,devil|elevator|hit and run|throat slitting|trapped in an elevator,319,English,USA,PG-13,10000000,6.3
tt0293815,85,32983713,Friday After Next ,19284,apartment|christmas|christmas present|rent|security guard,66,English,USA,R,20000000,5.8
tt3195644,97,52200504,Insidious: Chapter 3 ,54190,demon|possession|psychic|supernatural|teenager,183,English,Canada,PG-13,10000000,6.1
tt0089461,109,33000000,The Last Dragon ,9424,cult film|kung fu|kung fu classic|martial arts|title spoken by character,109,English,USA,PG-13,10000000,6.9
tt0208092,104,30093107,Snatch ,600996,boxer|boxing|diamond|fight|gypsy,726,English,UK,R,6000000,8.3
tt0104692,140,32101000,The Lawnmower Man ,27800,intelligence|science runs amok|scientist|supernatural power|virtual reality,96,English,UK,R,10000000,5.4
tt0981227,90,31487293,Nick and Norah's Infinite Playlist ,74887,band|gay|gay friend|love|night,129,English,USA,PG-13,9000000,6.7
tt0120655,130,30651422,Dogma ,181737,abortion|abortion clinic|angel|church|clinic,1015,English,USA,R,10000000,7.4
tt0280460,98,30306281,The Banger Sisters ,12388,bartender|groupie|lawyer|road trip|writer,147,English,USA,R,10000000,5.6
tt0086491,101,29500000,Twilight Zone: The Movie ,25613,1940s|1960s|bar|kick the can|remake,121,English,USA,PG,10000000,6.5
tt0098206,114,30050028,Road House ,42987,bikini|cult film|fired from the job|martial arts|violence,201,English,USA,R,17000000,6.5
tt0110399,100,29392418,A Low Down Dirty Shame ,3924,drugs|ex cop|gun fu|machismo|shootout,26,English,USA,R,10000000,5.8
tt0283026,85,28563926,Swimfan ,16300,high school|hospital|new jersey|stanford university|swimming,217,English,USA,PG-13,8500000,5
